,track_name,artist,streams,uid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
264,I Get the Bag (feat. Migos),"Gucci Mane, Migos",80745018,1XRgIKC5TPwo7nWGyKqgG0,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,audio_features,233087,4
265,Down (feat. Gucci Mane),"Fifth Harmony, Gucci Mane",80110553,7LEydI5NfjY6mZfKwYIptZ,0.53,0.512,8,-7.094,1,0.133,0.0162,7.04e-05,0.128,0.401,196.121,audio_features,164985,4
266,Would You Ever,"Skrillex, Poo Bear",80090321,57p8CBvPOxrvyCbn6ttl5r,0.653,0.91,10,-3.36,1,0.0566,0.0079,0.0,0.318,0.0921,126.047,audio_features,234286,4
267,Came Here for Love,"Sigala, Ella Eyre",79780653,3kGfazcbVvVkuZunzlLgTD,0.708,0.868,6,-3.287,1,0.0431,0.0313,0.0,0.122,0.72,124.994,audio_features,202999,4
268,Good Old Days (feat. Kesha),"Macklemore, Kesha",78557942,2Za1AlJNvksouPPWbXpR2X,0.712,0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,audio_features,240507,4
269,History,Olivia Holt,78421862,0WCEaydwN65cvwaW8aqptF,0.76,0.63,1,-6.752,1,0.0582,0.096,0.0,0.113,0.502,100.977,audio_features,203992,4
270,MotorSport,"Migos, Nicki Minaj, Cardi B",77729248,1YZfcVLbbJwfizR5cDOp3q,0.901,0.529,2,-4.443,1,0.191,0.0519,0.0,0.179,0.146,138.003,audio_features,307660,4
271,No Lie,"Sean Paul, Dua Lipa",77597168,3cFsmM51N5zMAuu1nNY4Tw,0.741,0.891,7,-2.824,1,0.119,0.0437,0.0,0.256,0.449,102.002,audio_features,221176,4
272,Last Christmas,Wham!,77521681,2FRnf9qhLbvw8fu4IBXx78,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,audio_features,262960,4
273,Blem,Drake,77513329,2XlHu0HcujBCkWMdIAvrqt,0.726,0.535,7,-7.804,0,0.0476,0.0533,1.38e-05,0.0984,0.375,98.067,audio_features,216558,4
274,A Different Way (with Lauv),"DJ Snake, Lauv",76755754,0Wv5wuenRLI3BcwgT3HPIP,0.781,0.765,8,-4.092,1,0.0385,0.534,0.0,0.152,0.564,104.987,audio_features,198286,4
275,7 Years,Lukas Graham,76010605,7129iqBafaphfc3WPCGC0L,0.742,0.479,10,-5.83,1,0.0551,0.29,0.0,0.391,0.346,119.951,audio_features,237300,4
276,The Scientist,Coldplay,75946135,75JFxkI2RXiU7L9VXzMkle,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,309600,4
277,Explícale (feat. Bad Bunny),"Yandel, Bad Bunny",75580802,1LszjjoVwDDZcWUQbzeDLG,0.808,0.69,1,-4.151,1,0.148,0.0583,0.0,0.103,0.64,125.086,audio_features,223147,4
278,Cake By The Ocean,DNCE,74616023,2aFiaMXmWsM3Vj72F9ksBl,0.774,0.764,4,-5.445,0,0.0518,0.156,0.0,0.0383,0.912,118.997,audio_features,219147,4
279,Báilame,Nacho,74554873,7lRsNbdOGykkMAgsqs4R1C,0.817,0.869,6,-4.791,1,0.18,0.163,0.00226,0.0497,0.561,96.029,audio_features,207200,4
280,Moves,Big Sean,74518280,0Fv5N0cHBsl4bzCbollCAS,0.812,0.522,2,-5.287,1,0.257,0.0433,0.0,0.154,0.38,75.524,audio_features,142907,4
281,Get Low (with Liam Payne),"Zedd, Liam Payne",72564752,1CKd1PnqfYx0H12V9MSaIY,0.716,0.917,1,-3.674,1,0.0527,0.0215,7.91e-06,0.0515,0.501,107.969,audio_features,204583,4
282,This Girl (Kungs Vs. Cookin' On 3 Burners),"Kungs, Cookin' On 3 Burners",71763688,0tICYNayWWhH9GPeFrfjfD,0.793,0.729,0,-4.77,0,0.0394,0.08,3.1e-05,0.317,0.488,121.972,audio_features,195547,4
283,Questions,Chris Brown,71482808,5XQMr19TL7Mfksq9zihbOu,0.614,0.598,10,-6.335,0,0.0561,0.00543,0.0,0.1,0.565,105.803,audio_features,129478,4
284,More Than You Know,Axwell /\ Ingrosso,71431914,4q8PHoRsPUB52LFylX8Ulz,0.645,0.741,5,-4.989,0,0.0339,0.0323,0.0,0.29,0.534,123.07,audio_features,203000,4
285,Anywhere,Rita Ora,71107786,7EI6Iki24tBHAMxtb4xQN2,0.628,0.797,11,-3.953,0,0.0596,0.0364,0.0,0.104,0.321,106.93,audio_features,215064,4
286,Dile Que Tu Me Quieres,Ozuna,69939400,20ZAJdsKB5IGbGj4ilRt2o,0.721,0.687,1,-6.682,1,0.0782,0.0998,0.0,0.0679,0.825,175.914,audio_features,226400,4
287,"i hate u, i love u (feat. olivia o'brien)","Garrett Nash, Olivia O'Brien",69839090,7vRriwrloYVaoAe3a9wJHe,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,audio_features,251034,4
288,Supermarket Flowers,Ed Sheeran,69743305,4VuS959DSpr82t3qBqCrWG,0.589,0.242,6,-10.517,1,0.0442,0.914,0.0,0.0887,0.257,89.749,audio_features,221107,4
289,Barcelona,Ed Sheeran,69169440,3Lfiu5sZ4M4B6JaKMBc0FU,0.747,0.76,1,-4.294,1,0.187,0.448,0.0,0.153,0.682,99.975,audio_features,191147,4
290,Vuelve,"Daddy Yankee, Bad Bunny",68192656,0lJCqIx5BhZtf6QtYI2fbv,0.73,0.538,1,-5.612,1,0.0319,0.188,0.0,0.123,0.215,130.023,audio_features,279613,4
291,Besándote,Piso 21,67717461,13X0XdLMOdtbXVtAj2ox4h,0.724,0.809,7,-4.96,1,0.056,0.0345,0.0,0.169,0.496,95.037,audio_features,181048,4
292,Loco Enamorado,"Abraham Mateo, Farruko, Christian Daniel",67574150,4N1c5rmWOzRmB9SMacr5wB,0.69,0.872,11,-2.984,0,0.0588,0.226,0.0,0.0858,0.731,94.0,audio_features,252200,4
293,3 A.M.,"Jesse & Joy, Gente De Zona",67490512,0yyZN5ASdrYu0XYWFzfxUu,0.702,0.84,0,-3.547,1,0.0879,0.0112,0.0,0.119,0.624,101.99,audio_features,183573,4
294,Criminal,"Natti Natasha, Ozuna",67000718,2SmgFAhQkQCQPyBiBxR6Te,0.816,0.806,2,-3.023,0,0.0563,0.0347,9.01e-05,0.255,0.822,79.987,audio_features,232550,4
295,No Problem (feat. Lil Wayne & 2 Chainz),"Chance the Rapper, Lil Wayne, 2 Chainz",66578016,0v9Wz8o0BT8DU38R4ddjeH,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,audio_features,304607,4
296,Too Much To Ask,Niall Horan,66165851,4v094LQ9eF10k2O2Te2ngK,0.519,0.554,0,-6.412,1,0.0385,0.381,0.0,0.115,0.194,153.676,audio_features,223044,4
297,Corazón (feat. Nego do Borel),"Maluma, Nego do Borel",66067468,4lESS6vuruP6a79KWRaQou,0.871,0.768,4,-5.401,0,0.122,0.283,2.25e-05,0.162,0.765,98.989,audio_features,184067,4
298,Skin,Rag'n'Bone Man,65956974,6y2Kaz9QI01XBKJ8mTb7Pf,0.564,0.745,0,-7.733,1,0.31,0.265,0.0,0.147,0.351,170.661,audio_features,239627,4
299,Ciao Adios,Anne-Marie,65541347,3EfugazgSddQvzZpkof5I4,0.698,0.882,4,-3.078,0,0.0863,0.127,0.0,0.15,0.445,106.083,audio_features,200105,4
300,Too Good,"Drake, Rihanna",65431575,11KJSRSgaDxqydKYiD2Jew,0.804,0.648,7,-7.805,1,0.117,0.0573,3.49e-05,0.102,0.392,117.983,audio_features,263373,4
301,The Greatest (feat. Kendrick Lamar),"Sia, Kendrick Lamar",64800712,7xHWNBFm6ObGEQPaUxHuKO,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,audio_features,210227,4
302,'Till I Collapse,"Eminem, Nate Dogg",64754565,6yr8GiTHWvFfi4o6Q5ebdT,0.551,0.851,1,-3.277,1,0.197,0.0748,0.0,0.0784,0.1,171.411,audio_features,297893,4
303,X (feat. Future),"21 Savage, Metro Boomin, Future",64506622,6fwdbPMwP1zVStm8FybmkO,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,audio_features,258880,4
304,Rake It Up (feat. Nicki Minaj),"Yo Gotti, Nicki Minaj",64197319,6c7D34787LOtPm8tzhsLgH,0.91,0.444,1,-8.126,0,0.344,0.022,0.0,0.137,0.53,149.953,audio_features,276333,4
305,If I'm Lucky,Jason Derulo,63833706,6eUncuJutsFi9BGO1JaBHh,0.897,0.634,4,-6.264,0,0.161,0.00413,0.0,0.0686,0.506,112.048,audio_features,212014,4
306,Wonderwall - Remastered,Oasis,62657090,5qqabIl2vWzo9ApSC317sa,0.378,0.896,2,-4.066,1,0.0407,0.000452,0.0,0.194,0.469,174.302,audio_features,258773,4
307,Make Me (Cry),"Noah Cyrus, Labrinth",61679770,2BrzlUj1u1CtvaJDGIKpsP,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,audio_features,242081,4
308,Million Reasons,Lady Gaga,61614697,50PWlIBU7PlGGwzgN8TiFJ,0.668,0.449,0,-7.897,1,0.0451,0.477,0.0,0.107,0.154,129.889,audio_features,205280,4
309,Downtown,"Anitta, J Balvin",61449453,3Ga6eKrUFf12ouh9Yw3v2D,0.775,0.679,4,-4.985,0,0.135,0.18,7.26e-05,0.068,0.619,166.008,audio_features,193456,4
310,All Falls Down (feat. Juliander),"Alan Walker, Noah Cyrus, Digital Farm Animals, Juliander",60883540,5yFSF6qQA1rcLsQRnBsZgb,0.658,0.678,1,-4.407,1,0.058,0.303,0.0,0.361,0.662,97.976,audio_features,199111,4
311,Lot to Learn,Luke Christopher,60756018,2HzfRSfCogBSsgW2CckVA2,0.422,0.852,6,-3.546,1,0.208,0.0845,0.0,0.0687,0.666,82.914,audio_features,248387,4
312,It's Gotta Be You,Isaiah Firebrace,59931948,6cAKeFFYW2aClZSUyvqAEW,0.422,0.745,8,-4.632,1,0.0378,0.221,0.0,0.0981,0.588,95.487,audio_features,193447,4
313,Hunter,Galantis,59069645,3caMfJGFp53NAH2TuigdNj,0.509,0.712,7,-5.747,1,0.111,0.186,0.0,0.102,0.653,99.831,audio_features,183229,4
314,Ghostface Killers (feat. Travis Scott),"21 Savage, Offset, Metro Boomin, Travis Scott",58872499,5u6vkDnOyaf8LsteDAj2ub,0.782,0.435,2,-7.033,1,0.156,0.333,1.31e-05,0.342,0.242,82.996,audio_features,268933,4
315,Stay With Me,Sam Smith,58409409,5Db9VIdDsN5yu3Eu7CT0i4,0.479,0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.186,85.014,audio_features,172724,4
316,Tired,"Alan Walker, Gavin James",57382302,3b5Li4QKDVBx1x7fQuu54a,0.69,0.876,2,-4.159,1,0.059,0.0428,0.0,0.147,0.493,123.994,audio_features,192112,4
317,Sexual,"NEIKED, Dyo",57239382,3AsAuGTaDQzavZZThyYlop,0.803,0.569,2,-7.392,1,0.0739,0.0623,0.0,0.083,0.809,107.986,audio_features,188889,4
318,The Other,Lauv,56820141,1lntL1cI2UIWlxjL5QiN8g,0.38,0.553,7,-6.621,1,0.0653,0.421,2.63e-06,0.0788,0.384,179.629,audio_features,189333,4
319,Controlla,Drake,55589693,6F609ICg9Spjrw1epsAnpa,0.607,0.476,10,-11.076,0,0.249,0.0773,0.0,0.113,0.347,122.976,audio_features,245227,5
320,Slow Hands,Niall Horan,54509792,38yBBH2jacvDxrznF7h08J,0.734,0.418,0,-6.678,1,0.0425,0.0129,0.0,0.0579,0.868,85.909,audio_features,188174,4
321,do re mi (feat. Gucci Mane),"blackbear, Gucci Mane",54438140,53mrVsi49rLHIaKBiSvElG,0.746,0.647,8,-6.388,1,0.052,0.007,0.0,0.156,0.196,112.015,audio_features,233705,3
322,Summer Air,ItaloBrothers,54196813,3GPI7hYiqD6enLRobhkBm8,0.755,0.751,8,-4.034,1,0.0748,0.0635,0.0,0.0812,0.491,102.002,audio_features,183587,4
323,River (feat. Ed Sheeran),"Eminem, Ed Sheeran",53731393,5UEnHoDYpsxlfzWLZIc7LD,0.757,0.748,8,-5.794,0,0.473,0.17,0.0,0.0759,0.693,90.052,audio_features,221013,4
324,Into You,Ariana Grande,53574432,7yHEDfrJNd0zWOfXwydNH0,0.636,0.727,9,-5.852,1,0.106,0.0161,1.12e-06,0.151,0.358,107.988,audio_features,244453,4
325,4 AM,"2 Chainz, Travis Scott",53285426,1nX9KhK3Fff27SnrIor2Yb,0.796,0.5,1,-7.21,1,0.425,0.118,0.0,0.155,0.227,75.012,audio_features,255560,4
326,Nancy Mulligan,Ed Sheeran,52878276,35QZaWQRkmnAVqBF1TLCxQ,0.68,0.852,7,-4.35,1,0.0349,0.117,0.0,0.0866,0.858,101.993,audio_features,179787,4
327,Free Smoke,Drake,52659150,05KOgYg8PGeJyyWBPi5ja8,0.736,0.491,10,-6.892,0,0.439,0.0681,0.0,0.571,0.203,141.979,audio_features,218674,4
328,Cake - Challenge Version,"Flo Rida, 99 Percent",52265128,6t2ubAB4iSYOuIpRAOGd4t,0.786,0.854,2,-4.247,1,0.0523,0.0729,1.63e-06,0.179,0.687,105.078,audio_features,157165,4
329,Work,"Rihanna, Drake",52200539,14WWzenpaEgQZlqPq2nk4v,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,219320,4
330,OMG (feat. Quavo),"Camila Cabello, Quavo",52171584,4xBjsLUSjcx2h7PcRikpQp,0.655,0.576,5,-6.735,0,0.0536,0.0295,0.115,0.132,0.167,139.953,audio_features,228893,4
331,Drowning (feat. Kodak Black),"A Boogie Wit da Hoodie, Kodak Black",51983785,1f5cbQtDrykjarZVrShaDI,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,audio_features,209269,4
332,I Get the Bag (feat. Migos),"Gucci Mane, Migos",51583731,1HTtUBEY3tuw2btgwwI2Ja,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,audio_features,233087,4
333,wokeuplikethis*,"Playboi Carti, Lil Uzi Vert",51390799,59J5nzL1KniFHnU120dQzt,0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,0.478,78.477,audio_features,235535,4
334,No Complaints (feat. Offset & Drake) (Bonus),"Metro Boomin, Offset, Drake",51233073,6kig1UFggPUyZBCvXD3Wod,0.913,0.498,2,-10.742,1,0.165,0.0829,0.0369,0.0799,0.217,123.975,audio_features,261733,4
335,Hearts Don't Break Around Here,Ed Sheeran,51016701,2dfHh7ECGxfNqZTQno09Vk,0.604,0.366,7,-7.881,1,0.0267,0.719,0.0,0.162,0.181,105.177,audio_features,248413,3
336,Light It Up (feat. Nyla & Fuse ODG) - Remix,"Major Lazer, Nyla, Fuse ODG",50643390,0L7loeTIg6akW84aEQZpCT,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,audio_features,166138,4
337,Gyal You A Party Animal - Remix,"Charly Black, Daddy Yankee",50472050,1AkTW13ysu0AJrwuM6UY0I,0.723,0.889,0,-4.017,1,0.0939,0.0673,0.0,0.363,0.701,101.032,audio_features,224320,4
338,Déjala Que Vuelva (feat. Manuel Turizo),"Piso 21, Manuel Turizo",50437723,33bnxcjePIkcmNjEFTJX0l,0.681,0.788,1,-4.323,1,0.0785,0.0482,0.0,0.0753,0.839,170.019,audio_features,220117,4
339,Walk On Water (feat. Beyoncé),"Eminem, Beyoncé",50415473,5b2QnYcT9rQIkhRWt4HztQ,0.49,0.598,9,-4.814,0,0.186,0.801,0.0,0.576,0.61,84.004,audio_features,303781,4
340,Instruction (feat. Demi Lovato & Stefflon Don),"Jax Jones, Demi Lovato, Stefflon Don",50265825,0XfOi87h82i09rQjWYG0Bm,0.767,0.934,4,-3.057,0,0.195,0.104,0.0,0.0835,0.895,121.069,audio_features,165467,4
341,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX","Lorde, Khalid, Post Malone, SZA",50003205,69Naniu2KjKjaQOBUagE8U,0.541,0.557,0,-5.094,0,0.173,0.272,0.0,0.156,0.173,106.122,audio_features,214255,4
342,Super Far,LANY,49297366,74ODGXs4byLTRdnKGM4s6E,0.754,0.458,8,-6.852,1,0.144,0.105,0.0,0.249,0.495,96.011,audio_features,203650,4
343,Como Antes (feat. Wisin),"Yandel, Wisin",48881785,5YzA563GXTuwQaRq24z1k5,0.813,0.876,1,-4.278,0,0.172,0.182,0.0,0.394,0.746,94.987,audio_features,210773,4
344,The Mack,"Nevada, Mark Morrison, Fetty Wap",48831201,7aV2mflaASUmGhCErm7kBO,0.707,0.883,0,-4.281,1,0.0602,0.0707,0.0,0.23,0.541,106.031,audio_features,167038,4
345,Sneakin’,"Drake, 21 Savage",48644540,4ckuS4Nj4FZ7i3Def3Br8W,0.806,0.558,8,-6.538,1,0.172,0.00496,1.45e-06,0.16,0.26,85.011,audio_features,251333,4
346,Betrayed,Lil Xan,48641208,6NWl2m8asvH83xjuXVNsuG,0.823,0.419,10,-10.358,0,0.165,0.416,0.0,0.105,0.277,119.958,audio_features,187453,4
347,Sauce It Up,Lil Uzi Vert,48257358,1uL78kFWxhz3umTMWJu8n5,0.813,0.528,6,-6.305,0,0.313,0.0715,0.0,0.125,0.131,79.532,audio_features,207039,4
348,Mr. Brightside,The Killers,48098583,7oK9VyNzrYvRFo7nQEYkWN,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,audio_features,222587,4
349,Be Mine,Ofenbach,48060651,2KklXplRtxMsBYo474Es0w,0.779,0.666,5,-7.361,1,0.0482,0.194,0.000556,0.0576,0.507,123.024,audio_features,161322,4
350,Deja Vu,J. Cole,47965489,6I6NX6tjGsxFAsIfGzY9lJ,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,audio_features,264747,4
351,Issues,Julia Michaels,47719659,0xG0SHshCStMEyNbNC5d4k,0.67,0.415,8,-6.855,1,0.0786,0.39,0.0,0.0617,0.445,114.212,audio_features,176320,4
352,Eraser,Ed Sheeran,47247442,7oolFzHipTMg2nL7shhdz2,0.64,0.812,8,-5.647,0,0.0834,0.086,0.0,0.0509,0.914,86.013,audio_features,227427,4
353,Relationship (feat. Future),"Young Thug, Future",47138183,25oOaleife6E2MIKmFkPvg,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,audio_features,215307,4
354,Nights With You,MØ,46365945,5q5gzmbBS5yQzos2BvVr1t,0.763,0.671,1,-4.029,0,0.1,0.401,1.16e-05,0.375,0.602,120.06,audio_features,197495,4
355,Quit (feat. Ariana Grande),"Cashmere Cat, Ariana Grande",46234457,4Q5yMlwAfAoitqg4r9oZHN,0.365,0.413,0,-7.369,0,0.0507,0.103,3.13e-05,0.103,0.125,84.746,audio_features,258188,3
356,Unforgettable,"French Montana, Swae Lee",46219082,1F2HXIJrE2Xn81OzT2zZvW,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,233833,4
357,Teenage Fever,Drake,45992499,6n3HGiq4v35D6eFOSwqYuo,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,audio_features,219692,4
358,Be the One,Dua Lipa,45958918,7FCfMXYTIiQ9b4hDYs4Iol,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,audio_features,202915,4
359,Tip Toe (feat. French Montana),"Jason Derulo, French Montana",45890657,2z4pcBLQXF2BXKFvd0BuB6,0.845,0.709,10,-4.547,0,0.0714,0.0233,0.0,0.094,0.62,98.062,audio_features,187521,4
360,The Race,Tay-K,45761762,5RCfvwDewu6p2x1mEI6smX,0.788,0.533,9,-7.594,1,0.352,0.0168,0.0,0.204,0.468,80.04,audio_features,140945,4
361,No Heart,"21 Savage, Metro Boomin",45739796,4gmmRb6bZJffOOiww1JGTO,0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,audio_features,235040,4
362,Chill Bill (feat. J. Davi$ & Spooks),"Rob $tone, J. Davi$, Spooks",45716052,5uDASfU19gDxSjW8cnCaBp,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,audio_features,177184,4
363,XXX. FEAT. U2.,"Kendrick Lamar, U2",45685938,4iYRa2btalAzPZoSYfROqF,0.568,0.619,1,-6.899,1,0.414,0.138,1.67e-06,0.11,0.293,170.115,audio_features,254200,4
364,Get It Together,"Drake, Black Coffee, Jorja Smith",45416280,7y6c07pgjZvtHI9kuMVqk1,0.781,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.104,0.849,123.011,audio_features,250337,4
365,It's Beginning to Look a Lot like Christmas,Michael Bublé,45359923,0lLdorYw7lVrJydTINhWdI,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,audio_features,206640,3
366,One Last Time,Ariana Grande,45318176,7bJwvubZZaoGE1AGEfu8Fi,0.624,0.618,8,-4.868,1,0.0322,0.115,3.3e-06,0.104,0.122,125.036,audio_features,197253,4
367,Havana - Remix,"Camila Cabello, Daddy Yankee",45203817,3whrwq4DtvucphBPUogRuJ,0.751,0.579,2,-4.036,1,0.0321,0.398,2.28e-05,0.133,0.349,105.031,audio_features,199095,4
368,Too Much To Ask,Niall Horan,44712546,3hRZsdTF5uyGA2uhNqEuhm,0.517,0.552,0,-6.401,1,0.039,0.375,0.0,0.106,0.196,153.747,audio_features,223044,4
369,Ahora Me Llama,"KAROL G, Bad Bunny",44623257,61HHDBLqF3AmSvLfHKNGd2,0.664,0.576,7,-5.395,0,0.0349,0.0073,6.28e-05,0.0912,0.121,134.934,audio_features,233293,4
370,Gorgeous,Taylor Swift,44478243,5Gd19NupVe5X8bAqxf9Iaz,0.791,0.529,7,-6.87,1,0.175,0.0652,1.25e-05,0.218,0.428,91.981,audio_features,209680,4
371,Krippy Kush,"Farruko, Bad Bunny, Rvssian",44016733,7FfpP3YZ6fOWMdxkIAtud9,0.708,0.56,9,-7.132,1,0.129,0.0668,0.0,0.111,0.411,163.043,audio_features,230520,4
372,Capsize,"FRENSHIP, Emily Warren",43846788,2XMTqoHHSH0lvuXrvIEdco,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,audio_features,237707,4
373,Robarte un Beso,"Carlos Vives, Sebastian Yatra",43433775,0JcNysfWVWaMS7R6vzGB2k,0.742,0.859,10,-4.942,1,0.0482,0.0824,0.0,0.359,0.652,95.046,audio_features,194742,4
374,SUTRA,"Sebastian Yatra, Dalmata",43404907,5TmZYdHW6HJ9gt7Aokuql5,0.746,0.745,9,-3.311,1,0.146,0.0474,1.71e-06,0.15,0.828,180.081,audio_features,203853,4
375,Was du Liebe nennst,Bausa,43187048,4hKWUzhQWsOkgT6LnDEASe,0.874,0.487,2,-8.154,1,0.0641,0.393,2.96e-05,0.0524,0.746,144.956,audio_features,203630,4
376,Needed Me,Rihanna,43142175,1Tt4sE4pXi57mTD1GCzsqm,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,audio_features,191600,4
377,Fresh Eyes,Andy Grammer,42988825,4nMlau89VAjmV7agkl7OY3,0.822,0.544,0,-6.797,1,0.0332,0.562,2.4e-05,0.144,0.861,122.047,audio_features,198001,4
378,Everyday,"Ariana Grande, Future",42879301,3FiE2d325mIOc4YjkSLVJR,0.635,0.738,7,-4.424,0,0.0519,0.0192,0.0,0.15,0.428,130.971,audio_features,194840,4
379,Lighthouse - Andrelli Remix,"Hearts & Colors, Andrelli",42722765,04CttTezSnv71USiiG9mIo,0.595,0.662,11,-6.858,0,0.0362,0.0178,0.0,0.0804,0.417,96.053,audio_features,218447,4
380,In the End,Linkin Park,42687530,60a0Rd6pjrkxjPbaKzXjfq,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,216880,4
381,PICK IT UP (feat. A$AP Rocky),"Famous Dex, A$AP Rocky",42349819,3ncgNpxLoBQ65ABk4djDyd,0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,audio_features,191252,4
382,Oceans Away,A R I Z O N A,42311752,6A8dnC0xkiuWN4BshmTB2I,0.617,0.642,8,-8.624,1,0.0334,0.13,0.157,0.0929,0.221,105.885,audio_features,194013,4
383,Sua Cara (feat. Anitta & Pabllo Vittar),"Major Lazer, Anitta, Pabllo Vittar",41940812,3ibRxEv4KkcU9e259eyNJA,0.789,0.767,9,-4.612,0,0.0715,0.00812,0.000348,0.101,0.637,99.957,audio_features,167311,4
384,Do They Know It's Christmas? - 1984 Version,Band Aid,41844945,1hvpDAxZPKjKztOc72sv06,0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,audio_features,222533,4
385,Andas En Mi Cabeza,"Chino & Nacho, Daddy Yankee",41352383,5mey7CLLuFToM2P68Qu1gF,0.68,0.954,9,-1.823,1,0.119,0.0244,0.0,0.112,0.521,104.029,audio_features,247493,4
386,YAH.,Kendrick Lamar,41055203,4BHSjbYylfOH5WAGusDyni,0.67,0.7,1,-7.893,1,0.196,0.576,5.34e-06,0.226,0.648,69.986,audio_features,160293,4
387,Santa Tell Me,Ariana Grande,41023501,1ADjWm8QNhgNV8yCNNgQ1T,0.464,0.63,7,-7.337,1,0.182,0.0464,0.0,0.295,0.527,132.96,audio_features,204093,5
388,Feels Great (feat. Fetty Wap & CVBZ),"Cheat Codes, Fetty Wap, CVBZ",40925494,5uu28fUesZMl89lf9CLrgN,0.522,0.833,0,-3.715,1,0.0575,0.0454,0.0,0.127,0.296,180.009,audio_features,193569,4
389,Shout Out to My Ex,Little Mix,40739279,0YHUITU3w6ws1v8ehT264g,0.774,0.739,0,-4.022,1,0.0952,0.0316,5.95e-06,0.119,0.823,126.002,audio_features,246240,4
390,At My Best (feat. Hailee Steinfeld),"Machine Gun Kelly, Hailee Steinfeld",40722790,77lGafvlU68CeHgB2pkHC9,0.524,0.772,7,-6.696,0,0.152,0.00273,0.000169,0.224,0.237,169.855,audio_features,199973,4
391,Some Kind Of Drug (feat. Marc E. Bassy),"G-Eazy, Marc E. Bassy",40302502,1Bqxj0aH5KewYHKUg1IdrF,0.634,0.525,0,-8.968,1,0.47,0.0705,0.0,0.0729,0.49,130.271,audio_features,222467,4
392,Down,Marian Hill,39920065,2dqLk7ezV15LEJEwUmEbXB,0.593,0.362,0,-14.701,0,0.273,0.684,0.00294,0.125,0.0522,169.998,audio_features,197773,4
393,Rockin' Around The Christmas Tree,Brenda Lee,39876371,3T7dNA7O8c3Axj5WyDNcH3,0.703,0.407,8,-12.155,1,0.0504,0.706,0.0,0.45,0.849,140.057,audio_features,125827,4
394,Mask Off,Future,39808447,0VgkVdmE4gld66l8iyGjgx,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,204600,4
395,Wait,Maroon 5,39599450,1Qg9jWGDkKAGZXj5v2OG59,0.659,0.604,8,-5.084,1,0.0542,0.0889,0.0,0.105,0.407,126.135,audio_features,190643,4
396,Send My Love (To Your New Lover),Adele,39526167,4BHzQ9C00ceJxfG16AlNWb,0.69,0.524,6,-8.39,0,0.103,0.0415,3.16e-06,0.17,0.562,164.023,audio_features,223080,4
397,Dirty Sexy Money (feat. Charli XCX & French Montana),"David Guetta, Afrojack, Charli XCX, French Montana",39333129,0tPQPaOKM32WgMSbPCYyRH,0.721,0.873,1,-4.741,1,0.119,0.0789,0.0,0.0824,0.552,79.943,audio_features,172687,4
