,track_name,artist,streams,uid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
679,Head Above Water,Avril Lavigne,23511929,1N7YeVU0ZwAFbOhwM61ef6,0.578,0.694,5,-5.351,1,0.0706,0.0112,0.0,0.102,0.268,129.921,audio_features,220850,4
680,Attention,Charlie Puth,23423388,5cF0dROlMOK5uNZtivgu50,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,audio_features,208787,4
681,Good Guy (feat. Jessie Reyez),"Eminem, Jessie Reyez",23405911,4g32MdRoqwGKQd3NXIRhpU,0.696,0.634,9,-6.918,0,0.281,0.244,0.0,0.437,0.728,89.973,audio_features,142192,4
682,Violent Crimes,Kanye West,23334015,2VYb3Fb5iK5Y8HGZ8oEEkp,0.665,0.417,1,-6.731,0,0.524,0.374,0.0,0.186,0.04,110.111,audio_features,215320,4
683,'Till I Collapse,"Eminem, Nate Dogg",23319932,6yr8GiTHWvFfi4o6Q5ebdT,0.551,0.851,1,-3.277,1,0.197,0.0748,0.0,0.0784,0.1,171.411,audio_features,297893,4
684,Stir Fry,Migos,23235189,4fndbjoz1qJyK6JcLdKfzm,0.813,0.808,2,-5.541,1,0.286,0.00693,0.0,0.133,0.547,181.993,audio_features,192132,4
685,Side Effects,"The Chainsmokers, Emily Warren",23217085,5yNEdBlZMxpcVtGKz5NFk5,0.673,0.71,8,-6.744,1,0.0324,0.00277,0.0,0.55,0.54,110.017,audio_features,173613,4
686,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",23176498,2pXpURmn6zC5ZYDMms6fwa,0.724,0.276,7,-12.25,1,0.0599,0.76,0.0,0.116,0.718,112.874,audio_features,155933,4
687,All I Am,Jess Glynne,22894936,6X6SdJzxyw7GzxwP2fr9WV,0.74,0.669,0,-5.199,1,0.0373,0.0445,0.0,0.184,0.536,122.007,audio_features,218868,4
688,Beautiful,Bazzi,22848498,1OilOIju6R9ia8vilNjChh,0.666,0.677,2,-5.743,1,0.0326,0.214,0.0,0.0979,0.178,100.014,audio_features,178242,4
689,La Modelo,"Ozuna, Cardi B",22706599,2m2ZGfJcs3lHWNPzhWH3XH,0.822,0.743,1,-2.038,1,0.0451,0.213,0.0103,0.0957,0.78,98.005,audio_features,256551,4
690,If You're Over Me,Years & Years,22679910,01k24g94i1JvkFLQmVEdCd,0.647,0.853,8,-4.516,1,0.0904,0.0615,0.0,0.062,0.618,103.846,audio_features,189000,4
691,Dreamer,Axwell /\ Ingrosso,22636112,0RTzJVkunbGwuRjXDFHnjf,0.627,0.847,10,-5.303,1,0.0352,0.0237,0.0,0.212,0.611,126.017,audio_features,251147,4
692,Consequences - orchestra,Camila Cabello,22326474,1ArLnG0bHaHPXqf08sEKM0,0.547,0.289,0,-8.131,1,0.0348,0.645,0.0,0.148,0.213,104.851,audio_features,181913,3
693,I Thought About Killing You,Kanye West,22308286,6EuE9M1viu9gkdFSafia9o,0.742,0.407,2,-6.938,1,0.426,0.822,0.0,0.0541,0.39,116.064,audio_features,274187,4
694,Nuketown (feat. Juice WRLD),"Ski Mask The Slump God, Juice WRLD",22268988,74lnM5V6ecvoTPV0fvptx9,0.808,0.617,10,-9.32,0,0.442,0.113,0.0,0.734,0.632,149.962,audio_features,166400,4
695,Bed (feat. Ariana Grande),"Nicki Minaj, Ariana Grande",22262134,3L4GsGLgxpHieVQH86H8bv,0.757,0.73,7,-6.304,1,0.185,0.0342,5.87e-05,0.136,0.452,90.013,audio_features,189533,4
696,Getting Over You,Lauv,22217051,2BNkTvg1kHAAfGvqh56x5a,0.604,0.507,0,-7.928,1,0.0382,0.273,2.27e-06,0.0943,0.114,91.984,audio_features,255886,4
697,IDOL,"BTS, Nicki Minaj",22192073,03iCbZaM4OkRR4We6wIzvx,0.709,0.857,9,-3.394,1,0.0881,0.00219,0.0,0.103,0.446,126.038,audio_features,260234,4
698,KEKE,"6ix9ine, Fetty Wap, A Boogie Wit da Hoodie",22080584,0zl3PdjIl320fK0pxBGWNR,0.599,0.857,7,-5.7,1,0.299,0.0321,0.0,0.4,0.469,187.985,audio_features,151915,4
699,Sick Boy,The Chainsmokers,22068526,08hm0V6cTsWDX62hW42sEv,0.548,0.58,11,-7.524,0,0.121,0.104,0.0,0.127,0.462,180.066,audio_features,193893,4
700,WAKA,"6ix9ine, A Boogie Wit da Hoodie",22063094,6o79O9qBP3OAkWOXajAQIS,0.772,0.812,0,-3.995,0,0.153,0.0834,0.0,0.115,0.655,97.407,audio_features,128769,4
701,Melodien,"Capital Bra, Juju",22016631,5d35jcJj7WjDQBOHCHPY6t,0.751,0.529,11,-7.407,0,0.143,0.0849,0.0,0.0944,0.33,100.262,audio_features,159518,4
702,Simple,Florida Georgia Line,21946131,4P92FrvmYQSAfOpp4cpFEi,0.375,0.889,3,-3.704,1,0.0991,0.0848,0.0,0.136,0.881,199.669,audio_features,185200,4
703,Drink About,"Seeb, Dagny",21901856,2GGGm4MLQynB3I4E4ycIYC,0.624,0.745,6,-2.936,1,0.0628,0.144,0.0,0.257,0.493,99.971,audio_features,182265,4
704,Better,Khalid,21831365,2OpBganfGk2GVdSlRdxzaX,0.695,0.586,0,-10.315,0,0.0658,0.102,0.317,0.113,0.112,98.035,audio_features,229320,4
705,Roses (with Juice WRLD feat. Brendon Urie),"benny blanco, Juice WRLD, Brendon Urie",21492935,1KVczjazCcCCgM3gXXUl47,0.612,0.601,8,-7.089,1,0.164,0.168,0.0,0.117,0.525,147.018,audio_features,223543,4
706,From Now On,"Hugh Jackman, The Greatest Showman Ensemble",21449155,3IkWmgGsXbsafrunwPojXO,0.516,0.518,4,-10.383,1,0.04,0.00483,0.00895,0.585,0.0834,108.027,audio_features,349560,4
707,Castle on the Hill,Ed Sheeran,21065634,6PCUP3dWmTjcTtXY02oFdT,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,audio_features,261154,4
708,Sleigh Ride,The Ronettes,20905728,5ASM6Qjiav2xPe7gRkQMsQ,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,audio_features,181267,4
709,No Mistakes,Kanye West,20736329,1DdgqEZk4Hqfpl3drdXJun,0.64,0.643,10,-2.442,0,0.0625,0.039,0.0,0.109,0.335,80.025,audio_features,123040,4
710,a lot,21 Savage,20704460,2t8yVaLvJ0RenpXUIAC52d,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,audio_features,288624,4
711,Peak,Drake,20492914,2RAeY8dPj6KmStROfEigjV,0.689,0.217,9,-13.539,0,0.0387,0.847,0.000123,0.106,0.272,92.007,audio_features,206027,4
712,MIC Drop (feat. Desiigner) [Steve Aoki Remix],"BTS, Desiigner, Steve Aoki",20381377,7Ed6BkggCS2KaKY5YlINaF,0.613,0.842,10,-4.332,0,0.219,0.0157,0.0,0.23,0.645,169.917,audio_features,238726,4
713,Explícale (feat. Bad Bunny),"Yandel, Bad Bunny",20352242,1LszjjoVwDDZcWUQbzeDLG,0.808,0.69,1,-4.151,1,0.148,0.0583,0.0,0.103,0.64,125.086,audio_features,223147,4
714,Step Into Christmas,Elton John,20305046,11P4sSu6BH2lAbWk1sL6cK,0.54,0.928,2,-6.252,1,0.0337,0.0887,1.11e-05,0.314,0.796,140.419,audio_features,272333,4
715,Believer,Imagine Dragons,20254035,5VKSZDsidOFHrtlJb33Syo,0.784,0.78,10,-4.275,0,0.102,0.0492,0.0,0.118,0.722,124.953,audio_features,204347,4
716,WORKIN ME,Quavo,20216082,4MAsYGSgxsaj73dC2lvFC4,0.792,0.657,8,-4.245,1,0.191,0.205,4.1e-06,0.196,0.228,169.969,audio_features,169657,4
717,Christmas (Baby Please Come Home),Mariah Carey,20197744,3PIDciSFdrQxSQSihim3hN,0.561,0.782,3,-7.444,1,0.0317,0.022,0.0,0.109,0.704,127.148,audio_features,153240,4
718,Let Me Down Slowly,Alec Benjamin,20147942,2uaiyLKnYvazyfR0Ky3Kbk,0.649,0.548,1,-5.692,0,0.0318,0.733,0.0,0.136,0.506,150.036,audio_features,169181,4
719,New Freezer (feat. Kendrick Lamar),"Rich The Kid, Kendrick Lamar",20142928,0eHCArTPhwUxatY7cEXRiK,0.884,0.698,0,-9.101,1,0.364,0.0405,0.0,0.195,0.575,140.068,audio_features,191938,4
720,Slow Hands,Niall Horan,20076699,38yBBH2jacvDxrznF7h08J,0.734,0.418,0,-6.678,1,0.0425,0.0129,0.0,0.0579,0.868,85.909,audio_features,188174,4
721,Dedicate,Lil Wayne,19902067,0Y7di9ZCmB6Elad5WISaPc,0.879,0.662,2,-6.162,1,0.309,0.033,0.0,0.716,0.724,117.975,audio_features,189909,4
722,Beautiful,Bazzi,19901409,5TVirkSwFEXF1nLJEebe2I,0.666,0.677,2,-5.743,1,0.0326,0.214,0.0,0.0979,0.178,100.014,audio_features,178242,4
723,Is There More,Drake,19826069,2QoOyCFpDo4NblMLP7vBRT,0.636,0.538,1,-7.725,1,0.312,0.738,0.0,0.149,0.514,83.508,audio_features,226920,4
724,monster,21 Savage,19822680,2FUNBaa5DwItJtYEBgAblU,0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,audio_features,233040,4
725,Santa Baby,Kylie Minogue,19727561,2SBr3MK1sdMs8IxdRcN6qz,0.675,0.384,1,-7.12,1,0.045,0.752,0.0,0.167,0.415,86.953,audio_features,201653,4
726,Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie",19617042,5knuzwU65gJK7IF5yJsuaW,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,audio_features,251088,4
727,What About Me (feat. Sosamann),"Lil Wayne, Sosamann",19569251,3JX0dOCIAiaR8MP3ryXWuM,0.785,0.44,10,-6.566,1,0.0401,0.0263,2.03e-06,0.122,0.22,118.089,audio_features,216961,4
728,Spotlight,"Marshmello, Lil Peep",19523094,6VrCmhRBFnuGKmtNfk4jDs,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,audio_features,177600,4
729,Thunder,Imagine Dragons,19508518,7BrsBU0BAytRDvROM4yCbn,0.601,0.809,0,-4.814,1,0.0441,0.00763,0.0757,0.145,0.249,167.96,audio_features,187147,4
730,Hey Brother,Avicii,19317646,3zKST4nk4QJE77oLjUZ0Ng,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,255093,4
731,Amanece,"Anuel AA, Haze",19290565,1LiN0Z98FkR1t0m8KmLcAH,0.79,0.631,8,-5.549,0,0.0425,0.437,0.0,0.158,0.889,94.039,audio_features,190005,4
732,I Feel It Coming,"The Weeknd, Daft Punk",19199268,5GXAXm5YOmYT0kL5jHvYBt,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,audio_features,269187,4
733,Barbie Dreams,Nicki Minaj,19020635,6Poyf51k7W3NKnsGwAI90B,0.85,0.787,8,-4.134,0,0.338,0.313,0.0,0.194,0.7,87.983,audio_features,279867,4
734,Solo de Mi,Bad Bunny,18962426,4uP3pUP18ennmz0tb3GphR,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,audio_features,197968,4
735,10 Freaky Girls (with 21 Savage),"Metro Boomin, 21 Savage",18948473,43lYaovU2FoeuBMNusVVVW,0.81,0.353,6,-9.931,0,0.31,0.588,0.0,0.102,0.0727,88.031,audio_features,208293,4
736,The Cut Off (feat. kiLL edward),"J. Cole, kiLL edward",18910410,3rFF7kSm5qBOOPs6ljFgPp,0.734,0.543,1,-7.979,1,0.4,0.186,0.0,0.372,0.336,78.168,audio_features,237295,4
737,Never Be the Same,Camila Cabello,18901358,6VpQdig9pdpTSIFItgkJV5,0.643,0.709,0,-4.343,1,0.0733,0.145,0.000449,0.115,0.264,129.961,audio_features,227088,4
738,Black Panther,Kendrick Lamar,18815671,5qN4HFkapdAOV94XPryVof,0.618,0.582,1,-9.454,1,0.297,0.625,3.84e-06,0.265,0.48,90.035,audio_features,130613,4
739,Contra,Logic,18725964,7u90MSvVyEjL0c8icaE7jl,0.804,0.823,8,-5.837,1,0.0488,0.104,0.0,0.2,0.616,126.007,audio_features,217147,4
740,500 PS,"Bonez MC, RAF Camora",18691091,641R77CBy4bOLGRcA9sgHy,0.807,0.923,7,-5.885,0,0.0441,0.403,0.00455,0.091,0.836,139.972,audio_features,181971,4
741,BRACKETS,J. Cole,18486797,5sWbwccBcyHsg5LEKWGZo9,0.678,0.567,10,-9.148,0,0.261,0.188,1.67e-06,0.164,0.658,84.039,audio_features,315771,4
742,Done for Me (feat. Kehlani),"Charlie Puth, Kehlani",18299934,76S09sHj7GGMJAtOLjmVQ2,0.856,0.632,6,-3.692,0,0.074,0.193,0.0,0.0688,0.697,112.009,audio_features,180493,4
743,44 More,Logic,18278804,6iyp6udVpLuq3MCUulZT4h,0.818,0.572,1,-7.085,1,0.228,0.0717,0.0,0.101,0.236,139.968,audio_features,188613,4
744,Créeme,"KAROL G, Maluma",18246001,1mT47pKLXUwPYGwB91GcNz,0.715,0.872,6,-3.501,1,0.0547,0.154,0.000146,0.11,0.682,96.939,audio_features,212493,4
745,Can't Be Broken,Lil Wayne,18132391,5cGpjfgAvidLy6znwkCxkP,0.58,0.577,2,-5.997,0,0.2,0.125,0.0,0.086,0.153,99.283,audio_features,193243,5
746,5% TINT,Travis Scott,18102303,11kDth1aKUEUMq9r1pqyds,0.712,0.481,4,-5.415,0,0.0487,0.173,0.0,0.241,0.062,140.0,audio_features,196138,4
747,A$AP Forever (feat. Moby),"A$AP Rocky, Moby",18014274,1YmF9PvLhIISIANoMLIYGq,0.469,0.78,10,-6.49,0,0.122,0.224,0.0,0.13,0.444,125.999,audio_features,233061,4
748,Paul - Skit,Paul Rosenberg,17969356,0Uv5Kp8sEnriJjkX4oLfNI,0.636,0.335,11,-13.327,1,0.966,0.993,0.0,0.342,0.561,161.68,audio_features,35240,4
749,Guardian angel,XXXTENTACION,17934415,7uqcLJFlSYjVPLUz1vPxkY,0.712,0.374,0,-10.215,0,0.511,0.795,0.0,0.187,0.779,133.952,audio_features,108035,4
750,going down!,XXXTENTACION,17832229,7CkbRn6S0itJqcqn88AtSV,0.873,0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499,audio_features,115194,4
751,Beach House,The Chainsmokers,17776470,0N8MGHEDAq29ip7RrlrTeN,0.537,0.837,0,-4.477,1,0.039,0.19,0.0,0.348,0.533,90.083,audio_features,206120,4
752,Fr Fr (feat. Lil Skies),"Wiz Khalifa, Lil Skies",17616586,1RagpNpkD3KcjXMLGMe99V,0.916,0.493,1,-7.371,0,0.162,0.12,2.63e-06,0.211,0.327,140.057,audio_features,195591,4
753,The Nights,Avicii,17559565,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,audio_features,176658,4
754,You Are The Reason,Calum Scott,17549374,2VgJDTfkuwlm7WIHnvtRCQ,0.329,0.234,10,-7.725,1,0.0303,0.913,0.0,0.132,0.199,170.466,audio_features,204326,3
755,1400 / 999 Freestyle,"Trippie Redd, Juice WRLD",17432733,75lcPkAkUsKWHGBlGM476R,0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,audio_features,175954,4
756,Mine,Bazzi,17345222,2lYjH3ZbCrW7CHmSRvVCN3,0.719,0.803,4,-3.834,1,0.0795,0.0148,4e-06,0.29,0.712,142.966,audio_features,133995,4
757,"Top Off (feat. JAY Z, Future & Beyoncé)","DJ Khaled, JAY-Z, Future, Beyoncé",17334496,1W6wxOOYyJyyok8fqYSZ3m,0.573,0.591,11,-6.715,0,0.331,0.0107,0.0,0.455,0.232,86.721,audio_features,230713,5
758,3 A.M.,"Jesse & Joy, Gente De Zona",17311678,0yyZN5ASdrYu0XYWFzfxUu,0.702,0.84,0,-3.547,1,0.0879,0.0112,0.0,0.119,0.624,101.99,audio_features,183573,4
759,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj, Anuel AA, Bantu",17191638,4Uy3kNxW2kB8AEoXljEcth,0.766,0.881,9,-5.158,0,0.137,0.0166,2.3e-06,0.347,0.674,112.027,audio_features,174893,5
760,Ahora Dice,"Chris Jedi, J Balvin, Ozuna, Arcangel",17166052,22eADXu8DfOAUEDw4vU8qy,0.708,0.693,6,-5.516,1,0.138,0.246,0.0,0.129,0.427,143.965,audio_features,271080,4
761,Side Effects,"The Chainsmokers, Emily Warren",17157794,3OtQmFLS5b3pTgIf44GQFJ,0.673,0.71,8,-6.744,1,0.0324,0.00277,0.0,0.55,0.54,110.017,audio_features,173613,4
762,Revenge,XXXTENTACION,17156075,5TXDeTFVRVY7Cvt0Dw4vWW,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,audio_features,120027,4
763,Ratchet Happy Birthday,Drake,17051178,16x6tqeSkIjoLEf7SJLlYy,0.648,0.535,2,-13.295,1,0.1,0.458,0.00246,0.106,0.444,168.03,audio_features,207307,4
764,Polaroid,"Jonas Blue, Liam Payne, Lennon Stella",16954828,1wsLHgXJ4SKIfd5ePSX1hD,0.652,0.897,7,-4.481,0,0.036,0.293,0.0,0.0722,0.475,114.033,audio_features,193377,4
765,My Blood,Twenty One Pilots,16914743,5HeKOKc4phmLn8e4I7EkzD,0.749,0.723,1,-6.609,1,0.0432,0.0563,0.022,0.0977,0.674,108.999,audio_features,229120,4
766,Ring (feat. Kehlani),"Cardi B, Kehlani",16914554,5DfWF0jqMgZDCiu9zJENTA,0.767,0.543,1,-7.881,0,0.103,0.049,0.0,0.115,0.485,106.029,audio_features,177140,4
767,Lost In Japan,Shawn Mendes,16902238,6WBTeFDEfAJbaSUUc1V1xQ,0.736,0.738,0,-6.782,0,0.358,0.261,0.0,0.107,0.404,105.008,audio_features,201200,4
768,infinity (888) - feat. Joey Bada$$,"XXXTENTACION, Joey Bada$$",16861462,7J2gyNghNTzl4EsLhXp01Q,0.562,0.579,10,-6.788,0,0.484,0.274,0.0,0.102,0.577,84.143,audio_features,176591,4
769,Too Much To Ask,Niall Horan,16719714,4v094LQ9eF10k2O2Te2ngK,0.519,0.554,0,-6.412,1,0.0385,0.381,0.0,0.115,0.194,153.676,audio_features,223044,4
770,Jump (with Trippie Redd),"Julia Michaels, Trippie Redd",16687743,2OvV4NjEBRE9v8Oo7QeUCq,0.654,0.547,10,-6.598,1,0.127,0.25,0.0,0.0961,0.507,173.981,audio_features,207857,4
771,NC-17,Travis Scott,16685659,6BJbOXDlgVAXSaq6wYFYT2,0.804,0.763,2,-5.48,1,0.0519,0.0678,0.0,0.368,0.0585,136.052,audio_features,156886,4
772,Nice Guy (with Jessie Reyez),"Eminem, Jessie Reyez",16672906,09FfQO3PqHO4HIJL511Ksi,0.65,0.639,8,-5.962,1,0.458,0.0942,0.0,0.135,0.563,139.226,audio_features,150802,4
773,Ghostface Killers (feat. Travis Scott),"21 Savage, Offset, Metro Boomin, Travis Scott",16593385,5u6vkDnOyaf8LsteDAj2ub,0.782,0.435,2,-7.033,1,0.156,0.333,1.31e-05,0.342,0.242,82.996,audio_features,268933,4
774,Waste It On Me,"Steve Aoki, BTS",16551257,2r1T6xGTVaNAqBoPH4lZEE,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,audio_features,192537,4
775,More Than You Know,Axwell /\ Ingrosso,16530479,6h5PAsRni4IRlxWr6uDPTP,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,audio_features,203000,4
776,Alien,"Sabrina Carpenter, Jonas Blue",16466009,0RUTnY2B3s05fZuCHsNaUP,0.72,0.659,10,-4.727,0,0.0403,0.0588,0.0,0.0662,0.567,105.955,audio_features,174841,4
777,Loca - Remix,"KHEA, Bad Bunny, Duki, Cazzu",16442779,2CRbiMK0W14l71SpDKqKZM,0.795,0.751,8,-3.661,1,0.0675,0.337,0.0,0.0983,0.537,113.033,audio_features,346460,4
778,El Clavo,Prince Royce,16310943,0LKErfBZ5FbBiLB4OcZRbL,0.827,0.78,11,-3.315,0,0.133,0.0435,0.0,0.133,0.658,80.015,audio_features,172749,4
779,DDU-DU DDU-DU,BLACKPINK,16216437,7b8YOVV5quZcSKEijDgyWB,0.671,0.859,4,-3.922,0,0.0833,0.0313,0.0,0.267,0.39,139.931,audio_features,209355,4
780,Jonestown (Interlude),Post Malone,16196878,0R6Jlsq25eZB3Wftpxi3oF,0.38,0.454,0,-10.271,0,0.0362,0.755,0.623,0.263,0.288,77.592,audio_features,112013,4
781,This Feeling,"The Chainsmokers, Kelsea Ballerini",16157187,4NBTZtAt1F13VvlSKe6KTl,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,audio_features,197947,4
782,A Different Way (with Lauv),"DJ Snake, Lauv",16095794,0Wv5wuenRLI3BcwgT3HPIP,0.781,0.765,8,-4.092,1,0.0385,0.534,0.0,0.152,0.564,104.987,audio_features,198286,4
783,Your Song,Rita Ora,16076322,4c2W3VKsOFoIg2SFaO6DY5,0.855,0.624,1,-4.093,1,0.0488,0.158,0.0,0.0513,0.962,117.959,audio_features,180757,4
784,Opps (with Yugen Blakrok),"Vince Staples, Yugen Blakrok",16030339,7bUcBztfGqO7cSI2gMZeCI,0.706,0.775,1,-6.819,1,0.335,0.152,3.32e-05,0.416,0.847,127.929,audio_features,180893,4
785,PASS OUT (feat. 21 Savage),"Quavo, 21 Savage",15965165,3edzl4zvKFi0D3iuF6cs2f,0.917,0.786,11,-4.921,0,0.208,0.0403,0.0,0.195,0.441,143.038,audio_features,224903,4
786,WHO? WHAT!,Travis Scott,15957134,4KYS9GK68yeuUJ8vJfPxrq,0.834,0.731,10,-5.603,0,0.0566,0.0462,0.0,0.0731,0.681,140.001,audio_features,176720,4
787,Window Pain - Outro,J. Cole,15930861,5Lgqu1th1KqlG97OF2gWGe,0.719,0.626,8,-9.351,1,0.397,0.0607,0.0,0.0728,0.179,75.032,audio_features,286730,4
788,SKELETONS,Travis Scott,15918390,6NMtzpDQBTOfJwMzgMX0zl,0.46,0.686,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,audio_features,145588,4
789,24K Magic,Bruno Mars,15871432,6b8Be6ljOzmkOmFslEb23P,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,audio_features,225983,4
790,This Feeling,"The Chainsmokers, Kelsea Ballerini",15794844,4edS9dC0JPBlSS4p4gMOT0,0.539,0.651,1,-5.304,1,0.0432,0.0651,0.0,0.0662,0.474,105.159,audio_features,199227,4
791,My Only Wish (This Year),Britney Spears,15778087,1UQbxSOVbauPxaUh337GTx,0.664,0.741,0,-7.399,1,0.0277,0.216,0.0,0.235,0.669,147.077,audio_features,255120,4
792,Don't Come Out The House (with 21 Savage),"Metro Boomin, 21 Savage",15689366,1m6lqaLvUTxPjOo98fJH8U,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,audio_features,168347,4
793,SLOW DANCING IN THE DARK,Joji,15602285,0rKtyWc8bvkriBthvHKY8d,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,audio_features,209274,4
794,Em Calls Paul - Skit,Eminem,15551002,6B3zy3LOKHndqsviCr2z15,0.707,0.314,6,-10.115,0,0.747,0.977,0.0,0.109,0.602,104.014,audio_features,49024,4
795,ASTROTHUNDER,Travis Scott,15486848,4MXhiYIRDMGAuvZc5IFTwC,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,audio_features,142969,4
796,4th Dimension,"KIDS SEE GHOSTS, Louis Prima",15317236,6JyEh4kl9DLwmSAoNDRn5b,0.765,0.542,1,-6.755,1,0.39,0.278,1.87e-05,0.609,0.734,171.945,audio_features,153351,4
797,Look Back at It,A Boogie Wit da Hoodie,15298790,3Ol2xnObFdKV9pmRD2t9x8,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,audio_features,179449,4
798,New Light,John Mayer,15246123,40FLJc17FMZaPmCQEEZgB0,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,audio_features,216027,4
799,Drug Addicts,Lil Pump,15205734,6tpHfEM8eaETzlPOARYWfZ,0.933,0.488,1,-9.327,0,0.149,0.0106,0.00107,0.0958,0.21,142.064,audio_features,175775,4
800,Startender (feat. Offset and Tyga),"A Boogie Wit da Hoodie, Tyga, Offset",15159199,0jAfdqv18goRTUxm3ilRjb,0.736,0.622,6,-4.653,0,0.133,0.0235,0.0,0.151,0.506,191.971,audio_features,192779,4
801,GUMMO,6ix9ine,15124527,2vjmyyAnDUzilFYxOlTdO1,0.66,0.775,2,-4.926,1,0.172,0.0553,0.0,0.129,0.635,157.036,audio_features,157643,4
802,Feel The Love,"KIDS SEE GHOSTS, Pusha T",15110834,3aUFrxO1B8EW63QchEl3wX,0.58,0.469,0,-5.946,0,0.104,0.126,7.32e-05,0.099,0.369,110.573,audio_features,165053,4
803,Final Fantasy,Drake,14951150,7ijJ5crvsnCvCLJbHpyq3j,0.461,0.449,0,-10.998,1,0.442,0.428,8.29e-06,0.115,0.104,86.505,audio_features,219960,4
804,Barbie Tingz,Nicki Minaj,14902272,2qsQ8eVDPmobZpvDxQCVQu,0.917,0.679,6,-6.083,1,0.266,0.0867,0.0,0.588,0.453,102.449,audio_features,191700,4
805,March 14,Drake,14876145,40IiSjljbAhrSbdJ3HxSfH,0.5,0.419,10,-7.349,0,0.39,0.4,0.0,0.36,0.313,91.963,audio_features,309560,4
806,Ahora,J Balvin,14829462,2yBWnRKj0Zx7AF1kufajvW,0.81,0.716,3,-5.038,0,0.0638,0.0997,0.000145,0.0859,0.811,88.002,audio_features,254720,4
807,R.E.M,Ariana Grande,14786362,1xWH8zYtDeS9mW1JJG23VZ,0.831,0.485,10,-6.677,0,0.15,0.375,1.47e-05,0.118,0.622,80.022,audio_features,245667,4
808,Space Cadet (feat. Gunna),"Metro Boomin, Gunna",14746430,1fewSx2d5KIZ04wsooEBOz,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,203267,4
809,HOUSTONFORNICATION,Travis Scott,14741926,58TaFP5j5i9swOf584yon2,0.689,0.723,0,-4.052,0,0.0836,0.0985,0.0,0.158,0.288,160.042,audio_features,217828,4
810,GOTTI,6ix9ine,14657835,27oFpFktCq9JIXjJQRuv7a,0.728,0.584,10,-7.255,0,0.176,0.0524,0.0,0.0658,0.365,161.9,audio_features,166852,4
811,Space Cadet (feat. Gunna),"Metro Boomin, Gunna",14617968,5gub2bpJRgJP4m4MliqtdV,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,203267,4
812,Neymar,"Capital Bra, Ufo361",14596587,0d0d2CuQSQDF7Q7vNhwA3i,0.749,0.66,7,-6.143,1,0.241,0.558,0.0,0.133,0.542,123.96,audio_features,263647,4
813,Empty Space,James Arthur,14496255,1uru26I2JKd2mQZt0MDCUe,0.404,0.531,1,-4.328,1,0.103,0.215,0.0,0.0521,0.321,164.848,audio_features,214227,4
814,Sin (feat. Jaden Smith),"Young Thug, Jaden",14344950,1Jl21sidRpEdlVBvYbssLx,0.889,0.385,11,-11.767,0,0.165,0.00544,0.0,0.274,0.235,125.995,audio_features,202533,4
