,track_name,artist,streams,uid,cleaned_lyrics,stemmed_lyrics,lemmatized_lyrics
920,Auto Pilot,Migos,4789518,4Kw3CztmD15X1QGDnnHmLD,huncho woo time eleven clock let roll flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiff arm heisman stiff singin birds isleys brrrt graduate know chemistry science whip park park park skrrt heard everybody know workin work young nigga still murk yeah young nigga whip birdie woo ooh watch em movin ooh ooh shake em shoes shake em shoes ooh vvs jewels gi jew nigga yeah probably think outlandish outlandish business fancy yeah ooh sweet like candy sweet yeah jumpin banshees go tec coolant handle tec tec coolant handle brrt tec coolant handle tec young nigga trap dismantlin trap drip secret sauce secret huncho boss huncho pissed em peezed huncho freezed em freezed bought bitch bag bag told pull drawers pull young nigga nawf skrrt put goddamn mouth yeah nawf nawf run goddamn house run sticks motherfuckin couch sticks bricks wall aisle bricks clean clean clean chopper ring drumline nick cannon ring ring hundred racks gucci fanny gucci behind pontiac damn skrrt skrrt skrrt skrrt ram bro sayin bust em nigga jam bust nigga pull lookin like mechanics hey plug lingo talkin spanish lingo wrap em put em traffic migo nigga catch lackin catch pull catch traffic catch pull park magic skrrt hitman paid assassin flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiffarm heisman stiff singin birds isleys brrrt graduate know chemistry science whip park park park skrrt heard everybody know workin work young nigga still murk yeah young nigga whip birdie woo ooh watch em movin ooh ooh shake em shoes shake em shoes ooh vvs jewels gi jew nigga yeah ooh shake shoes come gang gang lose lose bout benjamins refuse ever conversation conversate hotboxin ventilation uh uh sippin drank snooze drank prescription medication mines forget fears face face pick cup taste mm break heart bitch like breakin brick later life thank thank cookin em stovetop grabbin pot anxious anxious left sack old knots lot call em old ancient ancient put warning sign shows cause group dangerous dangerous big dog bingo niggas niggas still walkin round stainless steel think cause niggas movin silent niggas get violent need stylist styling private autopilot phew flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiffarm heisman stiff singin birds isleys brrrt graduate know chemistry science whip park park park skrrt heard everybody know workin work young nigga still murk yeah young nigga whip birdie woo ooh watch em movin ooh ooh shake em shoes shake em shoes ooh vvs jewels gi jew nigga yeah offset two tone patek patek yeah two tone baddies baddie five hundred racks attic racks two two three fifty made plastic brrt eating drip like cabbage eat lost brain put acid lost brain niggas lame tryna copy habits niggas lame whole gang havin stains havin karats whole gang birds singin like barry brrt skeletons singin like mary hey say say parrot copy got riches even wear riches take nigga bitch like hostage come bitch got excited lobster suit bitch pop glock like rasta vrrt vrrt old niggas call big dawg salute old sneeze racks achoo achoo peep quick buy vrrt vrrt got sick sleep boo ehh could pool make mils booth got water let take us cruise splash splash get pot give em blues uh neck wet fu fugazi bitch catch play uber bitch flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiffarm heisman stiff singin birds isleys brrrt graduate know chemistry science whip park park park skrrt heard everybody know workin work young nigga still murk yeah young nigga whip birdie woo ooh watch em movin ooh ooh shake em shoes shake em shoes ooh vvs jewels gi jew nigga yeah,huncho woo time eleven clock let roll flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiff arm heisman stiff singin bird isley brrrt graduat know chemistri scienc whip park park park skrrt heard everybodi know workin work young nigga still murk yeah young nigga whip birdi woo ooh watch em movin ooh ooh shake em shoe shake em shoe ooh vv jewel gi jew nigga yeah probabl think outlandish outlandish busi fanci yeah ooh sweet like candi sweet yeah jumpin banshe go tec coolant handl tec tec coolant handl brrt tec coolant handl tec young nigga trap dismantlin trap drip secret sauc secret huncho boss huncho piss em peez huncho freez em freez bought bitch bag bag told pull drawer pull young nigga nawf skrrt put goddamn mouth yeah nawf nawf run goddamn hous run stick motherfuckin couch stick brick wall aisl brick clean clean clean chopper ring drumlin nick cannon ring ring hundr rack gucci fanni gucci behind pontiac damn skrrt skrrt skrrt skrrt ram bro sayin bust em nigga jam bust nigga pull lookin like mechan hey plug lingo talkin spanish lingo wrap em put em traffic migo nigga catch lackin catch pull catch traffic catch pull park magic skrrt hitman paid assassin flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiffarm heisman stiff singin bird isley brrrt graduat know chemistri scienc whip park park park skrrt heard everybodi know workin work young nigga still murk yeah young nigga whip birdi woo ooh watch em movin ooh ooh shake em shoe shake em shoe ooh vv jewel gi jew nigga yeah ooh shake shoe come gang gang lose lose bout benjamin refus ever convers convers hotboxin ventil uh uh sippin drank snooz drank prescript medic mine forget fear face face pick cup tast mm break heart bitch like breakin brick later life thank thank cookin em stovetop grabbin pot anxiou anxiou left sack old knot lot call em old ancient ancient put warn sign show caus group danger danger big dog bingo nigga nigga still walkin round stainless steel think caus nigga movin silent nigga get violent need stylist style privat autopilot phew flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiffarm heisman stiff singin bird isley brrrt graduat know chemistri scienc whip park park park skrrt heard everybodi know workin work young nigga still murk yeah young nigga whip birdi woo ooh watch em movin ooh ooh shake em shoe shake em shoe ooh vv jewel gi jew nigga yeah offset two tone patek patek yeah two tone baddi baddi five hundr rack attic rack two two three fifti made plastic brrt eat drip like cabbag eat lost brain put acid lost brain nigga lame tryna copi habit nigga lame whole gang havin stain havin karat whole gang bird singin like barri brrt skeleton singin like mari hey say say parrot copi got rich even wear rich take nigga bitch like hostag come bitch got excit lobster suit bitch pop glock like rasta vrrt vrrt old nigga call big dawg salut old sneez rack achoo achoo peep quick buy vrrt vrrt got sick sleep boo ehh could pool make mil booth got water let take us cruis splash splash get pot give em blue uh neck wet fu fugazi bitch catch play uber bitch flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiffarm heisman stiff singin bird isley brrrt graduat know chemistri scienc whip park park park skrrt heard everybodi know workin work young nigga still murk yeah young nigga whip birdi woo ooh watch em movin ooh ooh shake em shoe shake em shoe ooh vv jewel gi jew nigga yeah,huncho woo time eleven clock let roll flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiff arm heisman stiff singin bird isleys brrrt graduate know chemistry science whip park park park skrrt heard everybody know workin work young nigga still murk yeah young nigga whip birdie woo ooh watch em movin ooh ooh shake em shoe shake em shoe ooh vvs jewel gi jew nigga yeah probably think outlandish outlandish business fancy yeah ooh sweet like candy sweet yeah jumpin banshee go tec coolant handle tec tec coolant handle brrt tec coolant handle tec young nigga trap dismantlin trap drip secret sauce secret huncho bos huncho pissed em peezed huncho freezed em freezed bought bitch bag bag told pull drawer pull young nigga nawf skrrt put goddamn mouth yeah nawf nawf run goddamn house run stick motherfuckin couch stick brick wall aisle brick clean clean clean chopper ring drumline nick cannon ring ring hundred rack gucci fanny gucci behind pontiac damn skrrt skrrt skrrt skrrt ram bro sayin bust em nigga jam bust nigga pull lookin like mechanic hey plug lingo talkin spanish lingo wrap em put em traffic migo nigga catch lackin catch pull catch traffic catch pull park magic skrrt hitman paid assassin flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiffarm heisman stiff singin bird isleys brrrt graduate know chemistry science whip park park park skrrt heard everybody know workin work young nigga still murk yeah young nigga whip birdie woo ooh watch em movin ooh ooh shake em shoe shake em shoe ooh vvs jewel gi jew nigga yeah ooh shake shoe come gang gang lose lose bout benjamin refuse ever conversation conversate hotboxin ventilation uh uh sippin drank snooze drank prescription medication mine forget fear face face pick cup taste mm break heart bitch like breakin brick later life thank thank cookin em stovetop grabbin pot anxious anxious left sack old knot lot call em old ancient ancient put warning sign show cause group dangerous dangerous big dog bingo nigga nigga still walkin round stainless steel think cause nigga movin silent nigga get violent need stylist styling private autopilot phew flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiffarm heisman stiff singin bird isleys brrrt graduate know chemistry science whip park park park skrrt heard everybody know workin work young nigga still murk yeah young nigga whip birdie woo ooh watch em movin ooh ooh shake em shoe shake em shoe ooh vvs jewel gi jew nigga yeah offset two tone patek patek yeah two tone baddie baddie five hundred rack attic rack two two three fifty made plastic brrt eating drip like cabbage eat lost brain put acid lost brain nigga lame tryna copy habit nigga lame whole gang havin stain havin karat whole gang bird singin like barry brrt skeleton singin like mary hey say say parrot copy got rich even wear rich take nigga bitch like hostage come bitch got excited lobster suit bitch pop glock like rasta vrrt vrrt old nigga call big dawg salute old sneeze rack achoo achoo peep quick buy vrrt vrrt got sick sleep boo ehh could pool make mil booth got water let take u cruise splash splash get pot give em blue uh neck wet fu fugazi bitch catch play uber bitch flyin autopilot woo need stylist trappin drivin trappin park island skrrt stiffarm heisman stiff singin bird isleys brrrt graduate know chemistry science whip park park park skrrt heard everybody know workin work young nigga still murk yeah young nigga whip birdie woo ooh watch em movin ooh ooh shake em shoe shake em shoe ooh vvs jewel gi jew nigga yeah
921,Levitate,Twenty One Pilots,4783834,2uBhGx3m5iJrtsql8Qk00j,oh know levitate feet ever since seventh grade learned fire breathe though feed things fell learn levitate little help learn levitate little help come come cowards come hour late everyone asleep mind show show know say curse would need right man come come cowards come hour late everyone asleep mind show show know say curse would need right man danger fabric thing made probably show way late heart hiding mind made know like knew time say smirking fresh blood circling enough yeah thought graffiti passing train got back bought back slot need replace culture poacher overexposure today feed vultures vulture feeds pain sleep well lit room let shadow sever knew yeah sever thought could depend weekends freezing ground sleeping please keep please keep ledges better test wooden wedges doorways keep wooden wedges doors chorus verse chorus verse comes eight wait habits worst structure compensates compensation feels lot like rising dominate track two least know hear comes place oh know levitate feet ever since seventh grade learned fire breathe though feed things fell learn levitate little help levitate little help welcome trench,oh know levit feet ever sinc seventh grade learn fire breath though feed thing fell learn levit littl help learn levit littl help come come coward come hour late everyon asleep mind show show know say curs would need right man come come coward come hour late everyon asleep mind show show know say curs would need right man danger fabric thing made probabl show way late heart hide mind made know like knew time say smirk fresh blood circl enough yeah thought graffiti pass train got back bought back slot need replac cultur poacher overexposur today feed vultur vultur feed pain sleep well lit room let shadow sever knew yeah sever thought could depend weekend freez ground sleep pleas keep pleas keep ledg better test wooden wedg doorway keep wooden wedg door choru vers choru vers come eight wait habit worst structur compens compens feel lot like rise domin track two least know hear come place oh know levit feet ever sinc seventh grade learn fire breath though feed thing fell learn levit littl help levit littl help welcom trench,oh know levitate foot ever since seventh grade learned fire breathe though feed thing fell learn levitate little help learn levitate little help come come coward come hour late everyone asleep mind show show know say curse would need right man come come coward come hour late everyone asleep mind show show know say curse would need right man danger fabric thing made probably show way late heart hiding mind made know like knew time say smirking fresh blood circling enough yeah thought graffiti passing train got back bought back slot need replace culture poacher overexposure today feed vulture vulture feed pain sleep well lit room let shadow sever knew yeah sever thought could depend weekend freezing ground sleeping please keep please keep ledge better test wooden wedge doorway keep wooden wedge door chorus verse chorus verse come eight wait habit worst structure compensates compensation feel lot like rising dominate track two least know hear come place oh know levitate foot ever since seventh grade learned fire breathe though feed thing fell learn levitate little help levitate little help welcome trench
922,Something's Gotta Give,Camila Cabello,4783614,7IL3UOlcJ6nmcCMwpnlfcA,loving thought get higher november rain could set night fire night fire could burn long counterfeit emotions run skin deep know lying lying next next get far gone know know know something gotta give something gotta break give take something gotta change know reason stay good reason go good reason go ooh never heard silence quite loud walk room make sound make sound good making feel small hurt still cry kill half alive half alive get far gone know know know something gotta give something gotta break give take something gotta change know reason stay good reason go good reason go know know think breaking right ooh know know think breaking right something gotta give something gotta break give take something gotta change know reason stay good reason go good reason go ooh something gotta give,love thought get higher novemb rain could set night fire night fire could burn long counterfeit emot run skin deep know lie lie next next get far gone know know know someth gotta give someth gotta break give take someth gotta chang know reason stay good reason go good reason go ooh never heard silenc quit loud walk room make sound make sound good make feel small hurt still cri kill half aliv half aliv get far gone know know know someth gotta give someth gotta break give take someth gotta chang know reason stay good reason go good reason go know know think break right ooh know know think break right someth gotta give someth gotta break give take someth gotta chang know reason stay good reason go good reason go ooh someth gotta give,loving thought get higher november rain could set night fire night fire could burn long counterfeit emotion run skin deep know lying lying next next get far gone know know know something gotta give something gotta break give take something gotta change know reason stay good reason go good reason go ooh never heard silence quite loud walk room make sound make sound good making feel small hurt still cry kill half alive half alive get far gone know know know something gotta give something gotta break give take something gotta change know reason stay good reason go good reason go know know think breaking right ooh know know think breaking right something gotta give something gotta break give take something gotta change know reason stay good reason go good reason go ooh something gotta give
923,In My Head,Peter Manos,4761551,1tT55K6VEyO6XFDxK4lDQe,know feel way tell okay know way known feel insane insane waited way long yeah know changed different face guess wrong one blame shame see ooh ooh ooh head keep forgettin ooh ooh ooh instead seems never ending uhh uh uh uhh know know changed feel ooh ooh ooh head say alright night probably say tried feels like lie tend try hide hold got tight waited way long yeah know changed different face guess wrong one blame shame see ooh ooh ooh head keep forgettin ooh ooh ooh instead seems never ending uhh uh uh uhh know know changed feel uhh uh uh head nothing else right laced inside mind holding know wrong see side everything changed brain seem let guess refrain uhh uh uh head keep forgettin uhh uh uh instead seems never ending uhh uh uh uhh know know changed feel uhh uh uh head,know feel way tell okay know way known feel insan insan wait way long yeah know chang differ face guess wrong one blame shame see ooh ooh ooh head keep forgettin ooh ooh ooh instead seem never end uhh uh uh uhh know know chang feel ooh ooh ooh head say alright night probabl say tri feel like lie tend tri hide hold got tight wait way long yeah know chang differ face guess wrong one blame shame see ooh ooh ooh head keep forgettin ooh ooh ooh instead seem never end uhh uh uh uhh know know chang feel uhh uh uh head noth els right lace insid mind hold know wrong see side everyth chang brain seem let guess refrain uhh uh uh head keep forgettin uhh uh uh instead seem never end uhh uh uh uhh know know chang feel uhh uh uh head,know feel way tell okay know way known feel insane insane waited way long yeah know changed different face guess wrong one blame shame see ooh ooh ooh head keep forgettin ooh ooh ooh instead seems never ending uhh uh uh uhh know know changed feel ooh ooh ooh head say alright night probably say tried feel like lie tend try hide hold got tight waited way long yeah know changed different face guess wrong one blame shame see ooh ooh ooh head keep forgettin ooh ooh ooh instead seems never ending uhh uh uh uhh know know changed feel uhh uh uh head nothing else right laced inside mind holding know wrong see side everything changed brain seem let guess refrain uhh uh uh head keep forgettin uhh uh uh instead seems never ending uhh uh uh uhh know know changed feel uhh uh uh head
924,Broken Smile (My All),Lil Peep,4755199,1BCBBO8VUEFOb6RBct4XDp,gotta go right nothing expect call plotting praying fall working giving gotta go right nothing expect call plotting praying fall working giving one broken smile done one one worth time gone know wrong one broken smile done one one worth time gone know wrong one chance give left heart enough know sad far apart give time make mine yeah give line write line yeah give time make mine yeah give line write line yeah one broken smile done one one worth time gone know wrong one broken smile done one one worth time gone know wrong one chance give one broken smile one worth time,gotta go right noth expect call plot pray fall work give gotta go right noth expect call plot pray fall work give one broken smile done one one worth time gone know wrong one broken smile done one one worth time gone know wrong one chanc give left heart enough know sad far apart give time make mine yeah give line write line yeah give time make mine yeah give line write line yeah one broken smile done one one worth time gone know wrong one broken smile done one one worth time gone know wrong one chanc give one broken smile one worth time,gotta go right nothing expect call plotting praying fall working giving gotta go right nothing expect call plotting praying fall working giving one broken smile done one one worth time gone know wrong one broken smile done one one worth time gone know wrong one chance give left heart enough know sad far apart give time make mine yeah give line write line yeah give time make mine yeah give line write line yeah one broken smile done one one worth time gone know wrong one broken smile done one one worth time gone know wrong one chance give one broken smile one worth time
925,Highway to Hell,AC/DC,4699023,2zYzyRzz6pRmhPzyfMEC8s,living easy lovin free season ticket one way ride asking nothing leave taking everythin stride need reason need rhyme nothing rather goin party time friends gonna yeah highway hell highway hell highway hell highway hell stop signs speed limit nobody gonna slow like wheel gonna spin nobody gonna mess around hey satan payin dues playing rocking band hey mama look way promised land woo highway hell highway hell highway hell highway hell stop heh heh highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell going way highway hell,live easi lovin free season ticket one way ride ask noth leav take everythin stride need reason need rhyme noth rather goin parti time friend gonna yeah highway hell highway hell highway hell highway hell stop sign speed limit nobodi gonna slow like wheel gonna spin nobodi gonna mess around hey satan payin due play rock band hey mama look way promis land woo highway hell highway hell highway hell highway hell stop heh heh highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell go way highway hell,living easy lovin free season ticket one way ride asking nothing leave taking everythin stride need reason need rhyme nothing rather goin party time friend gonna yeah highway hell highway hell highway hell highway hell stop sign speed limit nobody gonna slow like wheel gonna spin nobody gonna mess around hey satan payin due playing rocking band hey mama look way promised land woo highway hell highway hell highway hell highway hell stop heh heh highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell highway hell going way highway hell
926,SoulMate,Justin Timberlake,4694515,4YLtrBhzjsI2LT6ybXQHeD,summer starts love heartbeat givin rhythm feel frequency unique words freak set free wanna wanna wanna wanna soulmate night let put soul right let pull body mine let soulmate night night night night night night two rhythms turn one heartbeat yeah magic get close disappear make disappear many clothes wanna wanna wanna soulmate night let put soul right let pull body mine let soulmate night night night night night night night night night night whatever believe could real cause believe miracles please right right could live dreams right first lay soulmate ayy night let put soul right let pull body mine let soulmate night night soulmate night let put soul right let pull body mine let soulmate night night night ooh whatever believe could real night night night night ooh whatever believe could real night night night ooh whatever believe could real love heartbeat ayy love whatever believe could real love heartbeat love,summer start love heartbeat givin rhythm feel frequenc uniqu word freak set free wanna wanna wanna wanna soulmat night let put soul right let pull bodi mine let soulmat night night night night night night two rhythm turn one heartbeat yeah magic get close disappear make disappear mani cloth wanna wanna wanna soulmat night let put soul right let pull bodi mine let soulmat night night night night night night night night night night whatev believ could real caus believ miracl pleas right right could live dream right first lay soulmat ayi night let put soul right let pull bodi mine let soulmat night night soulmat night let put soul right let pull bodi mine let soulmat night night night ooh whatev believ could real night night night night ooh whatev believ could real night night night ooh whatev believ could real love heartbeat ayi love whatev believ could real love heartbeat love,summer start love heartbeat givin rhythm feel frequency unique word freak set free wanna wanna wanna wanna soulmate night let put soul right let pull body mine let soulmate night night night night night night two rhythm turn one heartbeat yeah magic get close disappear make disappear many clothes wanna wanna wanna soulmate night let put soul right let pull body mine let soulmate night night night night night night night night night night whatever believe could real cause believe miracle please right right could live dream right first lay soulmate ayy night let put soul right let pull body mine let soulmate night night soulmate night let put soul right let pull body mine let soulmate night night night ooh whatever believe could real night night night night ooh whatever believe could real night night night ooh whatever believe could real love heartbeat ayy love whatever believe could real love heartbeat love
927,Better To Lie (with Jesse & Swae Lee),"benny blanco, Jesse, Swae Lee",4680055,61sqsOPon94ecMskeEXwev,sometimes better lie say things got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah sometimes better lie say things got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah small dog big town little dog big pound bite sit better fight quit full bull like pit talking shit big mouth get written script ouch bye like fish water gets harder feels like started time get caught working therapy week cheap rather pay fee instead cheat could hate mind yeah could hate mind yeah could hate mind yeah could hate mind sometimes better lie say things got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah sometimes better lie say things got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah killin vibes killin vibes waitin around killin vibes sellin dreams wasting time buy give peace mind attitudes seem change roll taste taste medicine quality life low budget gave dirty looks look back hate mind hate mind hate mind hate mind sometimes better lie say things got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah sometimes better lie say things got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah pretty good ending huh,sometim better lie say thing got mind yeah yeah yeah sometim wonder livin life wait die yeah yeah yeah sometim better lie say thing got mind yeah yeah yeah sometim wonder livin life wait die yeah yeah yeah small dog big town littl dog big pound bite sit better fight quit full bull like pit talk shit big mouth get written script ouch bye like fish water get harder feel like start time get caught work therapi week cheap rather pay fee instead cheat could hate mind yeah could hate mind yeah could hate mind yeah could hate mind sometim better lie say thing got mind yeah yeah yeah sometim wonder livin life wait die yeah yeah yeah sometim better lie say thing got mind yeah yeah yeah sometim wonder livin life wait die yeah yeah yeah killin vibe killin vibe waitin around killin vibe sellin dream wast time buy give peac mind attitud seem chang roll tast tast medicin qualiti life low budget gave dirti look look back hate mind hate mind hate mind hate mind sometim better lie say thing got mind yeah yeah yeah sometim wonder livin life wait die yeah yeah yeah sometim better lie say thing got mind yeah yeah yeah sometim wonder livin life wait die yeah yeah yeah pretti good end huh,sometimes better lie say thing got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah sometimes better lie say thing got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah small dog big town little dog big pound bite sit better fight quit full bull like pit talking shit big mouth get written script ouch bye like fish water get harder feel like started time get caught working therapy week cheap rather pay fee instead cheat could hate mind yeah could hate mind yeah could hate mind yeah could hate mind sometimes better lie say thing got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah sometimes better lie say thing got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah killin vibe killin vibe waitin around killin vibe sellin dream wasting time buy give peace mind attitude seem change roll taste taste medicine quality life low budget gave dirty look look back hate mind hate mind hate mind hate mind sometimes better lie say thing got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah sometimes better lie say thing got mind yeah yeah yeah sometimes wonder livin life waiting die yeah yeah yeah pretty good ending huh
928,What's the Use?,Mac Miller,4664654,2dgrYdgguVZKeCsrVb9XEs,yeah love leave say nothin without let keep need somethin freaks want another minute wit fuck little use never superficial gon know hit get little sentimental juice yeah okay colder breeze breeze flowin like motherfucker hol need hol yeah show seem truly might nothin know need hol bove beyond take drugs make way space shuttle elon time waste much fuck wake sing like celine dion catch never catch damn whole lotta yes way wit exit plan already left jet land yeah time tickin come take ride get inside highly different talkin fly got pilot wit im uh mind business trippin give somethin eyes witness ooh close understand doin love leave say nothin without let keep need somethin freaks want want nother nother minute minute wit fuck little use use use never never super super ficial ficial gon gon know know hit hit get get little little senti senti mental juice turn well give came yeah shit worked hard clue set bar far par parlay day crib long range yard know probably pray gotta love cause save day spend money nothin shit funny made promise homies nobody go hungry look far came still throwin dirt name never worry brain heads turnin like hurricane swervin tell sun get outta shade get picture cut em outta frame shit thirty thou miles plus change til til yeah ooh oh oh oh oh oh oh ooh wanna fly ah ah ah ah ha love leave say nothin without let keep need somethin freaks want want nother nother minute minute wit fuck little use use use never never super super ficial ficial gon gon know know hit hit get get little little senti senti mental juice juice love freaks,yeah love leav say nothin without let keep need somethin freak want anoth minut wit fuck littl use never superfici gon know hit get littl sentiment juic yeah okay colder breez breez flowin like motherfuck hol need hol yeah show seem truli might nothin know need hol bove beyond take drug make way space shuttl elon time wast much fuck wake sing like celin dion catch never catch damn whole lotta ye way wit exit plan alreadi left jet land yeah time tickin come take ride get insid highli differ talkin fli got pilot wit im uh mind busi trippin give somethin eye wit ooh close understand doin love leav say nothin without let keep need somethin freak want want nother nother minut minut wit fuck littl use use use never never super super ficial ficial gon gon know know hit hit get get littl littl senti senti mental juic turn well give came yeah shit work hard clue set bar far par parlay day crib long rang yard know probabl pray gotta love caus save day spend money nothin shit funni made promis homi nobodi go hungri look far came still throwin dirt name never worri brain head turnin like hurrican swervin tell sun get outta shade get pictur cut em outta frame shit thirti thou mile plu chang til til yeah ooh oh oh oh oh oh oh ooh wanna fli ah ah ah ah ha love leav say nothin without let keep need somethin freak want want nother nother minut minut wit fuck littl use use use never never super super ficial ficial gon gon know know hit hit get get littl littl senti senti mental juic juic love freak,yeah love leave say nothin without let keep need somethin freak want another minute wit fuck little use never superficial gon know hit get little sentimental juice yeah okay colder breeze breeze flowin like motherfucker hol need hol yeah show seem truly might nothin know need hol bove beyond take drug make way space shuttle elon time waste much fuck wake sing like celine dion catch never catch damn whole lotta yes way wit exit plan already left jet land yeah time tickin come take ride get inside highly different talkin fly got pilot wit im uh mind business trippin give somethin eye witness ooh close understand doin love leave say nothin without let keep need somethin freak want want nother nother minute minute wit fuck little use use use never never super super ficial ficial gon gon know know hit hit get get little little sent sent mental juice turn well give came yeah shit worked hard clue set bar far par parlay day crib long range yard know probably pray gotta love cause save day spend money nothin shit funny made promise homies nobody go hungry look far came still throwin dirt name never worry brain head turnin like hurricane swervin tell sun get outta shade get picture cut em outta frame shit thirty thou mile plus change til til yeah ooh oh oh oh oh oh oh ooh wanna fly ah ah ah ah ha love leave say nothin without let keep need somethin freak want want nother nother minute minute wit fuck little use use use never never super super ficial ficial gon gon know know hit hit get get little little sent sent mental juice juice love freak
929,Supplies,Justin Timberlake,4659291,6jT85s2dZ55HBqjXYi2rfI,need stopping girl yeah need stopping girl yeah okay met broadway hottest night town arrived solo chased around saw cornered guy used know stepped said leaving wanna go cause light see wood need heat generator turn need electricity shit start go one level head world could end baby living walking dead cause got supplie ie ies supplie ie ies got got supplie ie ies supplie ie ies know member town flew show hear sounds multiple times stop hit set way guarantee cause light see wood need heat generator turn need electricity shit start go one level head world could end baby living walking dead cause got supplie ie ies supplie ie ies got got supplie ie ies supplie ie ies need stopping girl nobody top girl better option girl okay nobody stopping girl drop girl work work clock girl okay light see wood need heat generator turn need electricity shit start go one level head world could end baby living walking dead wanna know everything leave single detail get mine later fell makes generous lover ooh wanna see everything leave single detail want table personal way wait need stopping girl yeah need stopping girl yeah okay cause got supplie ie ies supplie ie ies got got supplie ie ies supplie ie ies,need stop girl yeah need stop girl yeah okay met broadway hottest night town arriv solo chase around saw corner guy use know step said leav wanna go caus light see wood need heat gener turn need electr shit start go one level head world could end babi live walk dead caus got suppli ie i suppli ie i got got suppli ie i suppli ie i know member town flew show hear sound multipl time stop hit set way guarante caus light see wood need heat gener turn need electr shit start go one level head world could end babi live walk dead caus got suppli ie i suppli ie i got got suppli ie i suppli ie i need stop girl nobodi top girl better option girl okay nobodi stop girl drop girl work work clock girl okay light see wood need heat gener turn need electr shit start go one level head world could end babi live walk dead wanna know everyth leav singl detail get mine later fell make gener lover ooh wanna see everyth leav singl detail want tabl person way wait need stop girl yeah need stop girl yeah okay caus got suppli ie i suppli ie i got got suppli ie i suppli ie i,need stopping girl yeah need stopping girl yeah okay met broadway hottest night town arrived solo chased around saw cornered guy used know stepped said leaving wanna go cause light see wood need heat generator turn need electricity shit start go one level head world could end baby living walking dead cause got supplie ie y supplie ie y got got supplie ie y supplie ie y know member town flew show hear sound multiple time stop hit set way guarantee cause light see wood need heat generator turn need electricity shit start go one level head world could end baby living walking dead cause got supplie ie y supplie ie y got got supplie ie y supplie ie y need stopping girl nobody top girl better option girl okay nobody stopping girl drop girl work work clock girl okay light see wood need heat generator turn need electricity shit start go one level head world could end baby living walking dead wanna know everything leave single detail get mine later fell make generous lover ooh wanna see everything leave single detail want table personal way wait need stopping girl yeah need stopping girl yeah okay cause got supplie ie y supplie ie y got got supplie ie y supplie ie y
